country,iso3c,date,confirmed,deaths
Cameroon,CMR,2020-03-25,75,1
Cameroon,CMR,2020-03-26,75,1
Cameroon,CMR,2020-03-27,91,2
Cameroon,CMR,2020-03-28,91,2
Cameroon,CMR,2020-03-29,139,6
Cameroon,CMR,2020-03-30,139,6
Cameroon,CMR,2020-03-31,193,6
Cameroon,CMR,2020-04-01,233,6
Cameroon,CMR,2020-04-02,306,7
Cameroon,CMR,2020-04-03,509,8
Canada,CAN,2020-01-22,0,0
Canada,CAN,2020-01-23,0,0
Canada,CAN,2020-01-24,0,0
Canada,CAN,2020-01-25,0,0
Canada,CAN,2020-01-26,1,0
Canada,CAN,2020-01-27,1,0
Canada,CAN,2020-01-28,2,0
Canada,CAN,2020-01-29,2,0
Canada,CAN,2020-01-30,2,0
Canada,CAN,2020-01-31,4,0
Canada,CAN,2020-02-01,4,0
Canada,CAN,2020-02-02,4,0
Canada,CAN,2020-02-03,4,0
Canada,CAN,2020-02-04,4,0
Canada,CAN,2020-02-05,5,0
Canada,CAN,2020-02-06,5,0
Canada,CAN,2020-02-07,7,0
Canada,CAN,2020-02-08,7,0
Canada,CAN,2020-02-09,7,0
Canada,CAN,2020-02-10,7,0
Canada,CAN,2020-02-11,7,0
Canada,CAN,2020-02-12,7,0
Canada,CAN,2020-02-13,7,0
Canada,CAN,2020-02-14,7,0
Canada,CAN,2020-02-15,7,0
Canada,CAN,2020-02-16,7,0
Canada,CAN,2020-02-17,8,0
Canada,CAN,2020-02-18,8,0
Canada,CAN,2020-02-19,8,0
Canada,CAN,2020-02-20,8,0
Canada,CAN,2020-02-21,9,0
Canada,CAN,2020-02-22,9,0
Canada,CAN,2020-02-23,9,0
Canada,CAN,2020-02-24,10,0
Canada,CAN,2020-02-25,11,0
Canada,CAN,2020-02-26,11,0
Canada,CAN,2020-02-27,13,0
Canada,CAN,2020-02-28,14,0
Canada,CAN,2020-02-29,20,0
Canada,CAN,2020-03-01,24,0
Canada,CAN,2020-03-02,27,0
Canada,CAN,2020-03-03,30,0
Canada,CAN,2020-03-04,33,0
Canada,CAN,2020-03-05,37,0
Canada,CAN,2020-03-06,49,0
Canada,CAN,2020-03-07,54,0
Canada,CAN,2020-03-08,64,0
Canada,CAN,2020-03-09,77,1
Canada,CAN,2020-03-10,79,1
Canada,CAN,2020-03-11,108,1
Canada,CAN,2020-03-12,117,1
Canada,CAN,2020-03-13,193,1
Canada,CAN,2020-03-14,198,1
Canada,CAN,2020-03-15,252,1
Canada,CAN,2020-03-16,415,4
Canada,CAN,2020-03-17,478,5
Canada,CAN,2020-03-18,657,8
Canada,CAN,2020-03-19,800,9
Canada,CAN,2020-03-20,943,12
Canada,CAN,2020-03-21,1277,19
Canada,CAN,2020-03-22,1469,21
Canada,CAN,2020-03-23,2088,25
Canada,CAN,2020-03-24,2790,26
Canada,CAN,2020-03-25,3251,30
Canada,CAN,2020-03-26,4042,38
Canada,CAN,2020-03-27,4682,54
Canada,CAN,2020-03-28,5576,61
Canada,CAN,2020-03-29,6280,64
Canada,CAN,2020-03-30,7398,80
Canada,CAN,2020-03-31,8527,101
Canada,CAN,2020-04-01,9560,109
Canada,CAN,2020-04-02,11284,139
Canada,CAN,2020-04-03,12437,179
Central African Republic,CAF,2020-01-22,0,0
Central African Republic,CAF,2020-01-23,0,0
Central African Republic,CAF,2020-01-24,0,0
Central African Republic,CAF,2020-01-25,0,0
Central African Republic,CAF,2020-01-26,0,0
Central African Republic,CAF,2020-01-27,0,0
Central African Republic,CAF,2020-01-28,0,0
Central African Republic,CAF,2020-01-29,0,0
Central African Republic,CAF,2020-01-30,0,0
Central African Republic,CAF,2020-01-31,0,0
Central African Republic,CAF,2020-02-01,0,0
Central African Republic,CAF,2020-02-02,0,0
Central African Republic,CAF,2020-02-03,0,0
Central African Republic,CAF,2020-02-04,0,0
Central African Republic,CAF,2020-02-05,0,0
Central African Republic,CAF,2020-02-06,0,0
Central African Republic,CAF,2020-02-07,0,0
Central African Republic,CAF,2020-02-08,0,0
Central African Republic,CAF,2020-02-09,0,0
Central African Republic,CAF,2020-02-10,0,0
Central African Republic,CAF,2020-02-11,0,0
Central African Republic,CAF,2020-02-12,0,0
Central African Republic,CAF,2020-02-13,0,0
Central African Republic,CAF,2020-02-14,0,0
Central African Republic,CAF,2020-02-15,0,0
Central African Republic,CAF,2020-02-16,0,0
Central African Republic,CAF,2020-02-17,0,0
Central African Republic,CAF,2020-02-18,0,0
Central African Republic,CAF,2020-02-19,0,0
Central African Republic,CAF,2020-02-20,0,0
Central African Republic,CAF,2020-02-21,0,0
Central African Republic,CAF,2020-02-22,0,0
Central African Republic,CAF,2020-02-23,0,0
Central African Republic,CAF,2020-02-24,0,0
Central African Republic,CAF,2020-02-25,0,0
Central African Republic,CAF,2020-02-26,0,0
Central African Republic,CAF,2020-02-27,0,0
Central African Republic,CAF,2020-02-28,0,0
Central African Republic,CAF,2020-02-29,0,0
Central African Republic,CAF,2020-03-01,0,0
Central African Republic,CAF,2020-03-02,0,0
Central African Republic,CAF,2020-03-03,0,0
Central African Republic,CAF,2020-03-04,0,0
Central African Republic,CAF,2020-03-05,0,0
Central African Republic,CAF,2020-03-06,0,0
Central African Republic,CAF,2020-03-07,0,0
Central African Republic,CAF,2020-03-08,0,0
Central African Republic,CAF,2020-03-09,0,0
Central African Republic,CAF,2020-03-10,0,0
Central African Republic,CAF,2020-03-11,0,0
Central African Republic,CAF,2020-03-12,0,0
Central African Republic,CAF,2020-03-13,0,0
Central African Republic,CAF,2020-03-14,0,0
Central African Republic,CAF,2020-03-15,1,0
Central African Republic,CAF,2020-03-16,1,0
Central African Republic,CAF,2020-03-17,1,0
Central African Republic,CAF,2020-03-18,1,0
Central African Republic,CAF,2020-03-19,1,0
Central African Republic,CAF,2020-03-20,3,0
Central African Republic,CAF,2020-03-21,3,0
Central African Republic,CAF,2020-03-22,3,0
Central African Republic,CAF,2020-03-23,3,0
Central African Republic,CAF,2020-03-24,3,0
Central African Republic,CAF,2020-03-25,3,0
Central African Republic,CAF,2020-03-26,3,0
Central African Republic,CAF,2020-03-27,3,0
Central African Republic,CAF,2020-03-28,3,0
Central African Republic,CAF,2020-03-29,3,0
Central African Republic,CAF,2020-03-30,3,0
Central African Republic,CAF,2020-03-31,3,0
Central African Republic,CAF,2020-04-01,3,0
Central African Republic,CAF,2020-04-02,3,0
Central African Republic,CAF,2020-04-03,8,0
Chad,TCD,2020-01-22,0,0
Chad,TCD,2020-01-23,0,0
Chad,TCD,2020-01-24,0,0
Chad,TCD,2020-01-25,0,0
Chad,TCD,2020-01-26,0,0
Chad,TCD,2020-01-27,0,0
Chad,TCD,2020-01-28,0,0
Chad,TCD,2020-01-29,0,0
Chad,TCD,2020-01-30,0,0
Chad,TCD,2020-01-31,0,0
Chad,TCD,2020-02-01,0,0
Chad,TCD,2020-02-02,0,0
Chad,TCD,2020-02-03,0,0
Chad,TCD,2020-02-04,0,0
Chad,TCD,2020-02-05,0,0
Chad,TCD,2020-02-06,0,0
Chad,TCD,2020-02-07,0,0
Chad,TCD,2020-02-08,0,0
Chad,TCD,2020-02-09,0,0
Chad,TCD,2020-02-10,0,0
Chad,TCD,2020-02-11,0,0
Chad,TCD,2020-02-12,0,0
Chad,TCD,2020-02-13,0,0
Chad,TCD,2020-02-14,0,0
Chad,TCD,2020-02-15,0,0
Chad,TCD,2020-02-16,0,0
Chad,TCD,2020-02-17,0,0
Chad,TCD,2020-02-18,0,0
Chad,TCD,2020-02-19,0,0
Chad,TCD,2020-02-20,0,0
Chad,TCD,2020-02-21,0,0
Chad,TCD,2020-02-22,0,0
Chad,TCD,2020-02-23,0,0
Chad,TCD,2020-02-24,0,0
Chad,TCD,2020-02-25,0,0
Chad,TCD,2020-02-26,0,0
Chad,TCD,2020-02-27,0,0
Chad,TCD,2020-02-28,0,0
Chad,TCD,2020-02-29,0,0
Chad,TCD,2020-03-01,0,0
Chad,TCD,2020-03-02,0,0
Chad,TCD,2020-03-03,0,0
Chad,TCD,2020-03-04,0,0
Chad,TCD,2020-03-05,0,0
Chad,TCD,2020-03-06,0,0
Chad,TCD,2020-03-07,0,0
Chad,TCD,2020-03-08,0,0
Chad,TCD,2020-03-09,0,0
Chad,TCD,2020-03-10,0,0
Chad,TCD,2020-03-11,0,0
Chad,TCD,2020-03-12,0,0
Chad,TCD,2020-03-13,0,0
Chad,TCD,2020-03-14,0,0
Chad,TCD,2020-03-15,0,0
Chad,TCD,2020-03-16,0,0
Chad,TCD,2020-03-17,0,0
Chad,TCD,2020-03-18,0,0
Chad,TCD,2020-03-19,1,0
Chad,TCD,2020-03-20,1,0
Chad,TCD,2020-03-21,1,0
Chad,TCD,2020-03-22,1,0
Chad,TCD,2020-03-23,1,0
Chad,TCD,2020-03-24,3,0
Chad,TCD,2020-03-25,3,0
Chad,TCD,2020-03-26,3,0
Chad,TCD,2020-03-27,3,0
Chad,TCD,2020-03-28,3,0
Chad,TCD,2020-03-29,3,0
Chad,TCD,2020-03-30,5,0
Chad,TCD,2020-03-31,7,0
Chad,TCD,2020-04-01,7,0
Chad,TCD,2020-04-02,8,0
Chad,TCD,2020-04-03,8,0
Chile,CHL,2020-01-22,0,0
Chile,CHL,2020-01-23,0,0
Chile,CHL,2020-01-24,0,0
Chile,CHL,2020-01-25,0,0
Chile,CHL,2020-01-26,0,0
Chile,CHL,2020-01-27,0,0
Chile,CHL,2020-01-28,0,0
Chile,CHL,2020-01-29,0,0
Chile,CHL,2020-01-30,0,0
Chile,CHL,2020-01-31,0,0
Chile,CHL,2020-02-01,0,0
Chile,CHL,2020-02-02,0,0
Chile,CHL,2020-02-03,0,0
Chile,CHL,2020-02-04,0,0
Chile,CHL,2020-02-05,0,0
Chile,CHL,2020-02-06,0,0
Chile,CHL,2020-02-07,0,0
Chile,CHL,2020-02-08,0,0
Chile,CHL,2020-02-09,0,0
Chile,CHL,2020-02-10,0,0
Chile,CHL,2020-02-11,0,0
Chile,CHL,2020-02-12,0,0
Chile,CHL,2020-02-13,0,0
Chile,CHL,2020-02-14,0,0
Chile,CHL,2020-02-15,0,0
Chile,CHL,2020-02-16,0,0
Chile,CHL,2020-02-17,0,0
Chile,CHL,2020-02-18,0,0
Chile,CHL,2020-02-19,0,0
Chile,CHL,2020-02-20,0,0
Chile,CHL,2020-02-21,0,0
Chile,CHL,2020-02-22,0,0
Chile,CHL,2020-02-23,0,0
Chile,CHL,2020-02-24,0,0
Chile,CHL,2020-02-25,0,0
Chile,CHL,2020-02-26,0,0
Chile,CHL,2020-02-27,0,0
Chile,CHL,2020-02-28,0,0
Chile,CHL,2020-02-29,0,0
Chile,CHL,2020-03-01,0,0
Chile,CHL,2020-03-02,0,0
Chile,CHL,2020-03-03,1,0
Chile,CHL,2020-03-04,1,0
Chile,CHL,2020-03-05,4,0
Chile,CHL,2020-03-06,4,0
Chile,CHL,2020-03-07,4,0
Chile,CHL,2020-03-08,8,0
Chile,CHL,2020-03-09,8,0
Chile,CHL,2020-03-10,13,0
Chile,CHL,2020-03-11,23,0
Chile,CHL,2020-03-12,23,0
Chile,CHL,2020-03-13,43,0
Chile,CHL,2020-03-14,61,0
Chile,CHL,2020-03-15,74,0
Chile,CHL,2020-03-16,155,0
Chile,CHL,2020-03-17,201,0
Chile,CHL,2020-03-18,238,0
Chile,CHL,2020-03-19,238,0
Chile,CHL,2020-03-20,434,0
Chile,CHL,2020-03-21,537,0
Chile,CHL,2020-03-22,632,1
Chile,CHL,2020-03-23,746,2
Chile,CHL,2020-03-24,922,2
Chile,CHL,2020-03-25,1142,3
Chile,CHL,2020-03-26,1306,4
Chile,CHL,2020-03-27,1610,5
Chile,CHL,2020-03-28,1909,6
Chile,CHL,2020-03-29,2139,7
Chile,CHL,2020-03-30,2449,8
Chile,CHL,2020-03-31,2738,12
Chile,CHL,2020-04-01,3031,16
Chile,CHL,2020-04-02,3404,18
Chile,CHL,2020-04-03,3737,22
China,CHN,2020-01-22,548,17
China,CHN,2020-01-23,643,18
China,CHN,2020-01-24,920,26
China,CHN,2020-01-25,1406,42
China,CHN,2020-01-26,2075,56
China,CHN,2020-01-27,2877,82
China,CHN,2020-01-28,5509,131
China,CHN,2020-01-29,6087,133
China,CHN,2020-01-30,8141,171
China,CHN,2020-01-31,9802,213
China,CHN,2020-02-01,11891,259
China,CHN,2020-02-02,16630,361
China,CHN,2020-02-03,19716,425
China,CHN,2020-02-04,23707,491
China,CHN,2020-02-05,27440,563
China,CHN,2020-02-06,30587,633
China,CHN,2020-02-07,34110,718
China,CHN,2020-02-08,36814,805
China,CHN,2020-02-09,39829,905
China,CHN,2020-02-10,42354,1012
China,CHN,2020-02-11,44386,1112
China,CHN,2020-02-12,44759,1117
China,CHN,2020-02-13,59895,1369
China,CHN,2020-02-14,66358,1521
China,CHN,2020-02-15,68413,1663
China,CHN,2020-02-16,70513,1766
China,CHN,2020-02-17,72434,1864
China,CHN,2020-02-18,74211,2003
China,CHN,2020-02-19,74619,2116
China,CHN,2020-02-20,75077,2238
China,CHN,2020-02-21,75550,2238
China,CHN,2020-02-22,77001,2443
China,CHN,2020-02-23,77022,2445
China,CHN,2020-02-24,77241,2595
China,CHN,2020-02-25,77754,2665
China,CHN,2020-02-26,78166,2717
China,CHN,2020-02-27,78600,2746
China,CHN,2020-02-28,78928,2790
China,CHN,2020-02-29,79356,2837
China,CHN,2020-03-01,79932,2872
China,CHN,2020-03-02,80136,2914
China,CHN,2020-03-03,80261,2947
China,CHN,2020-03-04,80386,2983
China,CHN,2020-03-05,80537,3015
China,CHN,2020-03-06,80690,3044
China,CHN,2020-03-07,80770,3072
China,CHN,2020-03-08,80823,3100
China,CHN,2020-03-09,80860,3123
China,CHN,2020-03-10,80887,3139
China,CHN,2020-03-11,80921,3161
China,CHN,2020-03-12,80932,3172
China,CHN,2020-03-13,80945,3180
China,CHN,2020-03-14,80977,3193
China,CHN,2020-03-15,81003,3203
China,CHN,2020-03-16,81033,3217
China,CHN,2020-03-17,81058,3230
China,CHN,2020-03-18,81102,3241
China,CHN,2020-03-19,81156,3249
China,CHN,2020-03-20,81250,3253
China,CHN,2020-03-21,81305,3259
China,CHN,2020-03-22,81435,3274
China,CHN,2020-03-23,81498,3274
China,CHN,2020-03-24,81591,3281
China,CHN,2020-03-25,81661,3285
China,CHN,2020-03-26,81782,3291
China,CHN,2020-03-27,81897,3296
China,CHN,2020-03-28,81999,3299
China,CHN,2020-03-29,82122,3304
China,CHN,2020-03-30,82198,3308
China,CHN,2020-03-31,82279,3309
China,CHN,2020-04-01,82361,3316
China,CHN,2020-04-02,82432,3322
China,CHN,2020-04-03,82511,3326
Colombia,COL,2020-01-22,0,0
Colombia,COL,2020-01-23,0,0
Colombia,COL,2020-01-24,0,0
Colombia,COL,2020-01-25,0,0
Colombia,COL,2020-01-26,0,0
Colombia,COL,2020-01-27,0,0
Colombia,COL,2020-01-28,0,0
Colombia,COL,2020-01-29,0,0
Colombia,COL,2020-01-30,0,0
Colombia,COL,2020-01-31,0,0
Colombia,COL,2020-02-01,0,0
Colombia,COL,2020-02-02,0,0
Colombia,COL,2020-02-03,0,0
Colombia,COL,2020-02-04,0,0
Colombia,COL,2020-02-05,0,0
Colombia,COL,2020-02-06,0,0
Colombia,COL,2020-02-07,0,0
Colombia,COL,2020-02-08,0,0
Colombia,COL,2020-02-09,0,0
Colombia,COL,2020-02-10,0,0
Colombia,COL,2020-02-11,0,0
Colombia,COL,2020-02-12,0,0
Colombia,COL,2020-02-13,0,0
Colombia,COL,2020-02-14,0,0
Colombia,COL,2020-02-15,0,0
Colombia,COL,2020-02-16,0,0
Colombia,COL,2020-02-17,0,0
Colombia,COL,2020-02-18,0,0
Colombia,COL,2020-02-19,0,0
Colombia,COL,2020-02-20,0,0
Colombia,COL,2020-02-21,0,0
Colombia,COL,2020-02-22,0,0
Colombia,COL,2020-02-23,0,0
Colombia,COL,2020-02-24,0,0
Colombia,COL,2020-02-25,0,0
Colombia,COL,2020-02-26,0,0
Colombia,COL,2020-02-27,0,0
Colombia,COL,2020-02-28,0,0
Colombia,COL,2020-02-29,0,0
Colombia,COL,2020-03-01,0,0
Colombia,COL,2020-03-02,0,0
Colombia,COL,2020-03-03,0,0
Colombia,COL,2020-03-04,0,0
Colombia,COL,2020-03-05,0,0
Colombia,COL,2020-03-06,1,0
Colombia,COL,2020-03-07,1,0
Colombia,COL,2020-03-08,1,0
Colombia,COL,2020-03-09,1,0
Colombia,COL,2020-03-10,3,0
Colombia,COL,2020-03-11,9,0
Colombia,COL,2020-03-12,9,0
Colombia,COL,2020-03-13,13,0
Colombia,COL,2020-03-14,22,0
Colombia,COL,2020-03-15,34,0
Colombia,COL,2020-03-16,54,0
Colombia,COL,2020-03-17,65,0
Colombia,COL,2020-03-18,93,0
Colombia,COL,2020-03-19,102,0
Colombia,COL,2020-03-20,128,0
Colombia,COL,2020-03-21,196,0
Colombia,COL,2020-03-22,231,2
Colombia,COL,2020-03-23,277,3
Colombia,COL,2020-03-24,378,3
Colombia,COL,2020-03-25,470,4
Colombia,COL,2020-03-26,491,6
Colombia,COL,2020-03-27,539,6
Colombia,COL,2020-03-28,608,6
Colombia,COL,2020-03-29,702,10
Colombia,COL,2020-03-30,798,12
Colombia,COL,2020-03-31,906,16
Colombia,COL,2020-04-01,1065,17
Colombia,COL,2020-04-02,1161,19
Colombia,COL,2020-04-03,1267,25
Congo (Brazzaville),COG,2020-01-22,0,0
Congo (Brazzaville),COG,2020-01-23,0,0
Congo (Brazzaville),COG,2020-01-24,0,0
Congo (Brazzaville),COG,2020-01-25,0,0
Congo (Brazzaville),COG,2020-01-26,0,0
Congo (Brazzaville),COG,2020-01-27,0,0
Congo (Brazzaville),COG,2020-01-28,0,0
Congo (Brazzaville),COG,2020-01-29,0,0
Congo (Brazzaville),COG,2020-01-30,0,0
Congo (Brazzaville),COG,2020-01-31,0,0
Congo (Brazzaville),COG,2020-02-01,0,0
Congo (Brazzaville),COG,2020-02-02,0,0
Congo (Brazzaville),COG,2020-02-03,0,0
Congo (Brazzaville),COG,2020-02-04,0,0
Congo (Brazzaville),COG,2020-02-05,0,0
Congo (Brazzaville),COG,2020-02-06,0,0
Congo (Brazzaville),COG,2020-02-07,0,0
Congo (Brazzaville),COG,2020-02-08,0,0
Congo (Brazzaville),COG,2020-02-09,0,0
Congo (Brazzaville),COG,2020-02-10,0,0
Congo (Brazzaville),COG,2020-02-11,0,0
Congo (Brazzaville),COG,2020-02-12,0,0
Congo (Brazzaville),COG,2020-02-13,0,0
Congo (Brazzaville),COG,2020-02-14,0,0
Congo (Brazzaville),COG,2020-02-15,0,0
Congo (Brazzaville),COG,2020-02-16,0,0
Congo (Brazzaville),COG,2020-02-17,0,0
Congo (Brazzaville),COG,2020-02-18,0,0
Congo (Brazzaville),COG,2020-02-19,0,0
Congo (Brazzaville),COG,2020-02-20,0,0
Congo (Brazzaville),COG,2020-02-21,0,0
Congo (Brazzaville),COG,2020-02-22,0,0
Congo (Brazzaville),COG,2020-02-23,0,0
Congo (Brazzaville),COG,2020-02-24,0,0
Congo (Brazzaville),COG,2020-02-25,0,0
Congo (Brazzaville),COG,2020-02-26,0,0
Congo (Brazzaville),COG,2020-02-27,0,0
Congo (Brazzaville),COG,2020-02-28,0,0
Congo (Brazzaville),COG,2020-02-29,0,0
Congo (Brazzaville),COG,2020-03-01,0,0
Congo (Brazzaville),COG,2020-03-02,0,0
Congo (Brazzaville),COG,2020-03-03,0,0
Congo (Brazzaville),COG,2020-03-04,0,0
Congo (Brazzaville),COG,2020-03-05,0,0
Congo (Brazzaville),COG,2020-03-06,0,0
Congo (Brazzaville),COG,2020-03-07,0,0
Congo (Brazzaville),COG,2020-03-08,0,0
Congo (Brazzaville),COG,2020-03-09,0,0
Congo (Brazzaville),COG,2020-03-10,0,0
Congo (Brazzaville),COG,2020-03-11,0,0
Congo (Brazzaville),COG,2020-03-12,0,0
Congo (Brazzaville),COG,2020-03-13,0,0
Congo (Brazzaville),COG,2020-03-14,0,0
Congo (Brazzaville),COG,2020-03-15,1,0
Congo (Brazzaville),COG,2020-03-16,1,0
Congo (Brazzaville),COG,2020-03-17,1,0
Congo (Brazzaville),COG,2020-03-18,1,0
Congo (Brazzaville),COG,2020-03-19,3,0
Congo (Brazzaville),COG,2020-03-20,3,0
Congo (Brazzaville),COG,2020-03-21,3,0
Congo (Brazzaville),COG,2020-03-22,3,0
Congo (Brazzaville),COG,2020-03-23,4,0
Congo (Brazzaville),COG,2020-03-24,4,0
Congo (Brazzaville),COG,2020-03-25,4,0
Congo (Brazzaville),COG,2020-03-26,4,0
Congo (Brazzaville),COG,2020-03-27,4,0
Congo (Brazzaville),COG,2020-03-28,4,0
Congo (Brazzaville),COG,2020-03-29,19,0
Congo (Brazzaville),COG,2020-03-30,19,0
Congo (Brazzaville),COG,2020-03-31,19,0
Congo (Brazzaville),COG,2020-04-01,19,0
Congo (Brazzaville),COG,2020-04-02,22,2
Congo (Brazzaville),COG,2020-04-03,22,2
Congo (Kinshasa),COD,2020-01-22,0,0
Congo (Kinshasa),COD,2020-01-23,0,0
Congo (Kinshasa),COD,2020-01-24,0,0
Congo (Kinshasa),COD,2020-01-25,0,0
Congo (Kinshasa),COD,2020-01-26,0,0
Congo (Kinshasa),COD,2020-01-27,0,0
Congo (Kinshasa),COD,2020-01-28,0,0
Congo (Kinshasa),COD,2020-01-29,0,0
Congo (Kinshasa),COD,2020-01-30,0,0
Congo (Kinshasa),COD,2020-01-31,0,0
Congo (Kinshasa),COD,2020-02-01,0,0
Congo (Kinshasa),COD,2020-02-02,0,0
Congo (Kinshasa),COD,2020-02-03,0,0
Congo (Kinshasa),COD,2020-02-04,0,0
Congo (Kinshasa),COD,2020-02-05,0,0
Congo (Kinshasa),COD,2020-02-06,0,0
Congo (Kinshasa),COD,2020-02-07,0,0
Congo (Kinshasa),COD,2020-02-08,0,0
Congo (Kinshasa),COD,2020-02-09,0,0
Congo (Kinshasa),COD,2020-02-10,0,0
Congo (Kinshasa),COD,2020-02-11,0,0
Congo (Kinshasa),COD,2020-02-12,0,0
Congo (Kinshasa),COD,2020-02-13,0,0
Congo (Kinshasa),COD,2020-02-14,0,0
Congo (Kinshasa),COD,2020-02-15,0,0
Congo (Kinshasa),COD,2020-02-16,0,0
Congo (Kinshasa),COD,2020-02-17,0,0
Congo (Kinshasa),COD,2020-02-18,0,0
Congo (Kinshasa),COD,2020-02-19,0,0
Congo (Kinshasa),COD,2020-02-20,0,0
Congo (Kinshasa),COD,2020-02-21,0,0
Congo (Kinshasa),COD,2020-02-22,0,0
Congo (Kinshasa),COD,2020-02-23,0,0
Congo (Kinshasa),COD,2020-02-24,0,0
Congo (Kinshasa),COD,2020-02-25,0,0
Congo (Kinshasa),COD,2020-02-26,0,0
Congo (Kinshasa),COD,2020-02-27,0,0
Congo (Kinshasa),COD,2020-02-28,0,0
Congo (Kinshasa),COD,2020-02-29,0,0
Congo (Kinshasa),COD,2020-03-01,0,0
Congo (Kinshasa),COD,2020-03-02,0,0
Congo (Kinshasa),COD,2020-03-03,0,0
Congo (Kinshasa),COD,2020-03-04,0,0
Congo (Kinshasa),COD,2020-03-05,0,0
Congo (Kinshasa),COD,2020-03-06,0,0
Congo (Kinshasa),COD,2020-03-07,0,0
Congo (Kinshasa),COD,2020-03-08,0,0
Congo (Kinshasa),COD,2020-03-09,0,0
Congo (Kinshasa),COD,2020-03-10,0,0
Congo (Kinshasa),COD,2020-03-11,1,0
Congo (Kinshasa),COD,2020-03-12,1,0
Congo (Kinshasa),COD,2020-03-13,2,0
Congo (Kinshasa),COD,2020-03-14,2,0
Congo (Kinshasa),COD,2020-03-15,2,0
Congo (Kinshasa),COD,2020-03-16,2,0
Congo (Kinshasa),COD,2020-03-17,3,0
Congo (Kinshasa),COD,2020-03-18,4,0
Congo (Kinshasa),COD,2020-03-19,14,0
Congo (Kinshasa),COD,2020-03-20,18,0
Congo (Kinshasa),COD,2020-03-21,23,1
Congo (Kinshasa),COD,2020-03-22,30,1
Congo (Kinshasa),COD,2020-03-23,36,1
Congo (Kinshasa),COD,2020-03-24,45,2
Congo (Kinshasa),COD,2020-03-25,48,2
Congo (Kinshasa),COD,2020-03-26,51,3
Congo (Kinshasa),COD,2020-03-27,51,3
Congo (Kinshasa),COD,2020-03-28,65,6
Congo (Kinshasa),COD,2020-03-29,65,6
Congo (Kinshasa),COD,2020-03-30,81,8
Congo (Kinshasa),COD,2020-03-31,98,8
Congo (Kinshasa),COD,2020-04-01,109,9
Congo (Kinshasa),COD,2020-04-02,134,13
Congo (Kinshasa),COD,2020-04-03,134,13
Costa Rica,CRI,2020-01-22,0,0
Costa Rica,CRI,2020-01-23,0,0
Costa Rica,CRI,2020-01-24,0,0
Costa Rica,CRI,2020-01-25,0,0
Costa Rica,CRI,2020-01-26,0,0
Costa Rica,CRI,2020-01-27,0,0
Costa Rica,CRI,2020-01-28,0,0
Costa Rica,CRI,2020-01-29,0,0
Costa Rica,CRI,2020-01-30,0,0
Costa Rica,CRI,2020-01-31,0,0
Costa Rica,CRI,2020-02-01,0,0
Costa Rica,CRI,2020-02-02,0,0
Costa Rica,CRI,2020-02-03,0,0
Costa Rica,CRI,2020-02-04,0,0
Costa Rica,CRI,2020-02-05,0,0
Costa Rica,CRI,2020-02-06,0,0
Costa Rica,CRI,2020-02-07,0,0
Costa Rica,CRI,2020-02-08,0,0
Costa Rica,CRI,2020-02-09,0,0
Costa Rica,CRI,2020-02-10,0,0
Costa Rica,CRI,2020-02-11,0,0
Costa Rica,CRI,2020-02-12,0,0
Costa Rica,CRI,2020-02-13,0,0
Costa Rica,CRI,2020-02-14,0,0
Costa Rica,CRI,2020-02-15,0,0
Costa Rica,CRI,2020-02-16,0,0
Costa Rica,CRI,2020-02-17,0,0
Costa Rica,CRI,2020-02-18,0,0
Costa Rica,CRI,2020-02-19,0,0
Costa Rica,CRI,2020-02-20,0,0
Costa Rica,CRI,2020-02-21,0,0
Costa Rica,CRI,2020-02-22,0,0
Costa Rica,CRI,2020-02-23,0,0
Costa Rica,CRI,2020-02-24,0,0
Costa Rica,CRI,2020-02-25,0,0
Costa Rica,CRI,2020-02-26,0,0
Costa Rica,CRI,2020-02-27,0,0
Costa Rica,CRI,2020-02-28,0,0
Costa Rica,CRI,2020-02-29,0,0
Costa Rica,CRI,2020-03-01,0,0
Costa Rica,CRI,2020-03-02,0,0
Costa Rica,CRI,2020-03-03,0,0
Costa Rica,CRI,2020-03-04,0,0
Costa Rica,CRI,2020-03-05,0,0
Costa Rica,CRI,2020-03-06,1,0
Costa Rica,CRI,2020-03-07,1,0
Costa Rica,CRI,2020-03-08,5,0
Costa Rica,CRI,2020-03-09,9,0
Costa Rica,CRI,2020-03-10,9,0
Costa Rica,CRI,2020-03-11,13,0
Costa Rica,CRI,2020-03-12,22,0
Costa Rica,CRI,2020-03-13,23,0
Costa Rica,CRI,2020-03-14,26,0
Costa Rica,CRI,2020-03-15,27,0
Costa Rica,CRI,2020-03-16,35,0
Costa Rica,CRI,2020-03-17,41,0
Costa Rica,CRI,2020-03-18,50,0
Costa Rica,CRI,2020-03-19,69,1
Costa Rica,CRI,2020-03-20,89,1
Costa Rica,CRI,2020-03-21,117,2
Costa Rica,CRI,2020-03-22,134,2
Costa Rica,CRI,2020-03-23,158,2
Costa Rica,CRI,2020-03-24,177,2
Costa Rica,CRI,2020-03-25,201,2
Costa Rica,CRI,2020-03-26,231,2
Costa Rica,CRI,2020-03-27,263,2
Costa Rica,CRI,2020-03-28,295,2
Costa Rica,CRI,2020-03-29,314,2
Costa Rica,CRI,2020-03-30,330,2
Costa Rica,CRI,2020-03-31,347,2
Costa Rica,CRI,2020-04-01,375,2
